hash_id,code,kind,repeat,desc,narrative,extreme_temperatures_flag,classification_explanation,matched_positive_rules,matched_negative_rules
5ad640e66a801d13,2.40(x),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(b)(2)
AV clinical notes for a male lion named Batman, which were unavailable until after the inspection of 7/22/14,
indicate that on 3/19 /14 he was observed to have his right third eyelid elevated and the eye half closed and
drainage present. On 3/21/14 it is noted that the third eyelid is even more elevated and the eye more closed. The
AV notes do not state whether these observations were made by her or someone else. On 3/26/14 the AV clinical
notes did indicate that she observed the animal in person. According to her notes the (cid:28)eye was open to almost
normal position(cid:29) and (cid:28)there was minimal drainage(cid:29). She also noted the lion (cid:28)appeared weak in the rear and slightly
favored the right rear leg(cid:29). The lion was given 5 cc Pen G but no diagnostics appear to have been done at that time.
From 3/27/14 until 4/5/14 the lion received intermittent Pen G injections. On 4/3/14 the AV noted the licensee
communicated to the AV that the lion was (cid:28)showing strange movements(cid:29).
On 4/5/14 the AV visited the facility and observed the lion. She notes (cid:28)the eye is much improved(cid:29) but he (cid:28)appears
weak and somewhat uncoordinated in the rear(cid:29). The AV noted the licensee (cid:28)decided he did not want further
diagnostics or treatment(cid:29).
The AV also noted (cid:28)we expect his neurologic condition to deteriorate and Tim plans on euthanizing with a gunshot
to the head when Batman(cid:25)s quality of life is no longer adequate(cid:29).
This AV resigned as of the end of April, 2014.
On 5/1/14 a contract with a new AV was entered into by the facility but as of 8/5/14 a formalized plan of veterinary
care by the new AV had not been finalized and signed. The new AV did state that she had read the previous AV(cid:25)s
clinical notes concerning Batman but as of 8/5/14 the new AV had not addressed Batman(cid:25)s condition or alter the
method of euthanasia.
*****The licensee is responsible for ensuring appropriate methods to prevent, control, diagnose and treat diseases
and injuries are provided to resident animals. The licensee failed to ensure appropriate care was given to this
animal by failing to allow the previous AV to carry out diagnostics and possible treatments. The licensee failed to
ensure appropriate care was given by not requesting the new AV evaluate the animal immediately. This lion is only
11 or 12 years old. With adequate veterinary care it could possibly live for several more years.",0,No positive rules matched,[],[]
5ad640e66a801d13,2.40(x),Direct,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(a)(1)
***** ***** On 5/1/14 the facility entered into an agreement with a new veterinarian to become the facility attending
veterinarian. As of the 8/5/14 inspection a plan of veterinary care developed for the facility by the new AV and
facility was unavailable for review as it had not been completed. The new AV during a visit on 8/5/14 indicated she
would have one finalized by the week of 8/11/14.
This formalized plan of care for the facility must include the written plan of veterinary care for the facility. This plan is
for guidance to the facility personal on agreed upon care for the animals at the facility. This plan should assure that
the attending veterinarian has appropriate authority to ensure the provision of adequate veterinary care and to
oversee the adequacy of other aspects of animal care and use.
TO BE CORRECTED BY: 8/15/14
Additional Inspectors
Digesualdo Cynthia, Veterinary Medical Officer",0,No positive rules matched,[],[]
7b6f5a277cb5a2ac,2.40(x),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(a) (2)
***** The diet outlined in the Program of Veterinary Care does not adequately address the nutrition needs of the
resident animals. The PVC states they feed (cid:28)approximately 2 (cid:19) 3% of the animal(cid:25)s body weight(cid:29) then goes on to
state (cid:28)lions, tigers, cougars, and leopards are fed 8 (cid:19) 15 lbs. a day.(cid:29) There is a large difference in weight between
healthy adult lions and tigers and healthy adult cougars and leopards. Cougars and leopards fed 8 (cid:19) 15 lbs. of meat
a day are being fed well over 3% of their body weight. Animals receiving this much food should be in better body
condition than the cougar currently at the facility. The PVC states they are currently feeding (cid:28)whole prey diet(cid:29) with
bone but does not explain how they determine the meat on the bones is actually 8 (cid:19) 15 lbs. of meat. The PVC state
(cid:28)Oasis vitamins with extra taurine is given when determined a supplement is necessary(cid:29). They do not explain how
they determine a supplement is needed. The PVC states (cid:28)when whole prey diet is not being utilized we feed a
commercially prepared zoo diet(cid:29). They do not explain when or why a whole prey diet might not be used nor do they
identify which prepared diet they use. There was no prepared diet on site at the time of this inspection.
The licensee is responsible for providing adequate veterinary care from a veterinarian experienced with the species
who can oversee the adequacy of other aspects of animal care. The current diet outlined in the PVC does not
adequately address the age, species, or condition of the animals being fed at the facility. The poor body condition
of the following animals confirms the inadequacy of the diets:
1.A male cougar named Boudreaux.
2.Boo-Boo a female lioness housed with Batman and one other female lion.
3.A male tiger housed with 1 other tiger in the pen on the north side of the pen in which the tiger Samson is located.
.
4.Samson a male tiger.
The licensee needs to find a veterinarian experienced with the different species housed at the facility and get all
animals onto an adequate diet.",0,No positive rules matched,[],[]
7b6f5a277cb5a2ac,2.40(x),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(b) (2)
***** According to clinical notes provided by the attending veterinarian, (cid:28)Batman(cid:29), an 11 year old male lion was
anesthetized on Aug 10, 2014. According to the clinical notes his left eye was examined. This animal has had a
problem with his right eye since March of this year. I suspect the veterinarian meant to write (cid:28)right(cid:29) eye in her
clinical notes. The notes indicate no abnormalities were identified with the affected eye. The AV flushed the eye,
applied topical antibiotic ointment, and recommended monitoring for (cid:28)erythema and color to the discharge(cid:29). The
clinical notes also indicate the AV suspects a clogged nasal lacrimal duct may be the cause for the squinty eye
however she did not have equipment with her to check the nasal lacrimal duct during the anesthesia. Anesthesia in
old, ill, large cats can be difficult and risky for the animals. Because of this difficulty the veterinarian should have
been thoroughly prepared to evaluate all problems with this animal while it was anesthetized.
The clinical notes also state (cid:28)ataxic in rear(cid:29) however there is nothing in the notes or the laboratory tests to indicate
how or if the ataxia was evaluated.
The licensee is required to have an adequate program of veterinary care that includes the use of appropriate
methods to prevent, control, diagnose, and treat diseases and injuries. As of August 11th this animal continues to
have a squinty eye with the third eyelid protruding across half of the eye. This indicates some type of continued
irritation with the eye and nothing has been done to evaluate the documented ataxia therefore appropriate methods
to diagnose and treat diseases and injuries have not occurred.
The licensee needs to obtain adequate veterinary care for the resident animals.
This was a focused inspection to address the Direct, Repeat NCI regarding Adequate Veterinary Care cited on Aug
5, 2014. This report also addresses the diet portion of the Program of Veterinary Care received from the attending
veterinarian on Aug 14, 2014.
This inspection was conducted by APHIS, USDA, ANIMAL CARE PERSONNEL and the Director on 8/11/14.
The exit interview was conducted by APHIS, USDA, ANIMAL CARE PERSONNEL with the Vice President of the
Inc. on 8/18/14.
END OF REPORT.
Additional Inspectors
Digesualdo Cynthia, Veterinary Medical Officer",0,No positive rules matched,[],[]
3562526012f1341f,2.40(a)(1),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"The current Program of Veterinary Care recommends twice annual visits by the attending veterinarian. The animals
at this facility range from middle age to geriatric and several of them are in poor body condition. The lack of
adequate veterinary care for the past several years and the ongoing health problems of at least one animal would
indicate the attending veterinarian needs to visit more frequently, at least initially until all animals have been
evaluated and diagnosed to be healthy.
The licensee is responsible for ensuring the veterinarian provides the facility with an adequate Program of
Veterinary Care. This facility needs to retain an attending veterinarian or a consultant for the current attending
veterinarian that has experience with all aspects of exotic felid medicine.",0,No positive rules matched,[],[]
3562526012f1341f,2.40(a)(2),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"The diet outlined in the Program of Veterinary Care does not adequately address the nutrition needs of the resident
animals. The PVC states they feed approximately 2 to 3% of the animal(cid:25)s body weight then goes on to state lions,
tigers, cougars, and leopards are fed 8 to 15 lbs a day. There is a large difference in weight between healthy adult
lions and tigers and healthy adult cougars and leopards. Cougars and leopards fed 8 to 15 lbs. of meat a day are
being fed well over 3% of their body weight. Animals receiving this much food should be in better body condition
than the cougar currently at the facility. The PVC states they are currently feeding whole prey diet with bone but
does not explain how they determine the meat on the bones is actually 8 to 15 lbs. of meat. The PVC state Oasis
vitamins, with extra taurine, are given when determined a supplement is necessary. They do not explain how they
determine a supplement is needed. The PVC states when whole prey diet is not being utilized we feed a
commercially prepared zoo diet. They do not explain when or why a whole prey diet might not be used nor do they
identify which prepared diet they use. There was no prepared diet on site at the time of this inspection.
The thin body conditions of a male cougar named (cid:28)Boudreaux(cid:29) and a male tiger named (cid:28)Sampson(cid:29) are obvious
indicators that sufficient quantity and/or nutritive value appear to be lacking.
Although the body conditions of the other large cats and 4 small cats are not as obviously poor as the above 2
animals, inadequate nutrition can cause less obvious problems such as anemia, vitamin deficiencies, neurologic
problems and poor hair coat which can cause as much pain and suffering as a thin body condition. The results of
blood tests done on Batman on Aug 10, 2014 indicate the diet is inadequate. The poor hair coat on the female lion
named (cid:28)Yogi(cid:29) is indicative of an inadequate diet.",0,No positive rules matched,[],[]
3562526012f1341f,2.40(b)(2),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(cid:28)Batman(cid:29), one of the male lions, continues to have a squinty eye with the third eyelid protruding across the right half
of the eye. The clinical notes from the exam performed by the current attending veterinarian on August 10, 2014
indicate she found no obvious abnormalities with the eye. Her recommendations were to monitor for (cid:28)erythema and
color to the discharge(cid:29). No effort has been made to consult with an ophthalmologist or other veterinarian
experienced with exotic felids to further evaluate the cause of the problem. This problem has been ongoing and
(cid:28)monitored(cid:29) for the past six months. Batman has also been identified as being ataxic however nothing has been
done to evaluate this issue. The licensee is responsible for ensuring appropriate methods are used to adequately
prevent, control, diagnose, and treat diseases and injuries. The licensee needs to provide adequate diagnostics
and treatment for this lion'(cid:25)s eye and ataxia in order to alleviate the pain and suffering he has endured for the past
several months.",0,No positive rules matched,[],[]
3562526012f1341f,2.125,,False,"INFORMATION AS TO BUSINESS; FURNISHING OF SAME BY DEALERS, EXHIBITORS, OPERATORS OF AUCTION SALES, INTERMEDIATE HANDLERS, AND CARRIERS.","Records requested from the licensee during the Aug 5, 2014 inspection confirming that the EPA has approved the
practice of carcass feeding have not been provided to USDA as of this date. Records concerning the business of
the facility requested by USDA must be furnished within a reasonable time. Fourteen days is well past a
reasonable time. The licensee must provide requested records within a reasonable time.
Correct by: August 25, 2014.",0,No positive rules matched,[],[]
3562526012f1341f,3.129(a),Direct,False,FEEDING.,"Food fed to the animals should be wholesome, palatable, and free from contamination. The food in the freezer
during today'(cid:25)s inspection was carcass meat wrapped in black plastic bags. Some of the bags had parts of
carcasses sticking out with obvious freezer burn. Freezer burned food is not wholesome and free from
contamination.
The squalid odor coming from the freezer was very suspicious of old rotten meat. Food should never be stacked to
freeze. It should be stacked only after it is frozen solid. The food at the bottom of the pile currently in the freezer
may not have frozen quickly enough to keep some of the meat from spoiling.
The area in front of the freezer was littered with old pieces of carcass covered with flies. Old pieces of meat and
flies in front of the freezer can contaminate meat being loaded and unloaded from the freezer.
The licensee needs to develop a protocol for adequately preparing and freezing food. All parts of the carcass
should be protected from freezer burn. The carcasses should be separated into small segments and thoroughly
frozen before being stacked. Shelves in the freezer would allow for adequate separation and freezing of smaller
quantities of food. The area in front of the freezer as well as the freezer itself must be kept clean to decrease the
possibility of contamination. The food currently in the frozen mound in the freezer needs to be separated and
evaluated for spoilage. Any food that appears suspicious should be discarded.
Correct by: August 25, 2014.
This inspection was conducted by APHIS, USDA, ANIMAL CARE PERSONNEL and the Vice President of the Inc.
on 8/19/14.
The exit interview was conducted by APHIS, USDA, ANIMAL CARE PERSONNEL with the Vice President of the
Inc. on 8/20/14.
END OF REPORT.
Additional Inspectors
Digesualdo Cynthia, Veterinary Medical Officer
Gage Laurie, Big Cat Specialist",0,No positive rules matched,[],[]
604098e4dbd488a3,2.40(a)(1),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"The current Program of Veterinary Care recommends twice annual visits by the attending veterinarian. The animals
at this facility range from middle age to geriatric and several of them are in poor body condition. The lack of
adequate veterinary care for the past several years and the ongoing health problems of at least one animal would
indicate the attending veterinarian needs to visit more frequently, at least initially until all animals have been
evaluated and diagnosed to be healthy.
Licensee stated that fecals and lab work on some of the animals at the facility other than Batman had been done
since the last inspection was conducted. No confirmation of this or records from either the licensee or attending
veterinarian have been provided as requested by the inspectors as of 9/26/14.
Licensee stated that other veterinarians with experience with all aspects of the exotic felid medicine had been
contacted to provide veterinary care and provide assistance to the attending veterinairan of record. As of 9/26/14 no
documentation such as a Plan of Veterinary Care, contract for services, or any verification of this arrangement has
been provided to APHIS OFFICALS as requested.
The licensee is responsible for ensuring the veterinarian provides the facility with an adequate Program of
Veterinary Care. This facility needs to retain an attending veterinarian or a consultant for the current attending
veterinarian that has experience with all aspects of exotic felid medicine.",0,No positive rules matched,[],[]
604098e4dbd488a3,2.40(a)(2),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"The diet outlined in the Program of Veterinary Care does not adequately address the nutrition needs of the resident
animals. The PVC states they feed approximately 2 to 3% of the animal(cid:25)s body weight then goes on to state lions,
tigers, cougars, and leopards are fed 8 to 15 lbs a day. There is a large difference in weight between healthy adult
lions and tigers and healthy adult cougars and leopards. Cougars and leopards fed 8 to 15 lbs. of meat a day are
being fed well over 3% of their body weight. Animals receiving this much food should be in better body condition
than the tiger known as Sampson currently at the facility.
The thin body condition of a male tiger named (cid:28)Sampson(cid:29) are obvious indicators that sufficient quantity and/or
nutritive value appear to be lacking.
At the time of the inspection the amount of prepared diet which is now fed by the facility and being thawed for the
days feeding consisted of five 10lb. bags of food. This 50 lbs of prepared diet was to be the days ration for 4 Lions,
3 Tigers, 1 Leopard, 1 cougar, 3 Servals and 1 Bobcat.
The facility is not following the recommended feeding practices outlined in the facility Plan of Veterinary Care as
developed by both the facility and attending veteriarian. Deviations from this has to be with veterinarian approval
and must be appropriate to maintain the animals in good health and provide for all their nutritional needs.",0,No positive rules matched,[],[]
604098e4dbd488a3,2.40(b)(2),Direct,True,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"(cid:28)Batman(cid:29), one of the male lions, continues to have a squinty eye with the third eyelid protruding across the right half
of the eye. The clinical notes from the exam performed by the current attending veterinarian on August 10, 2014
indicate she found no obvious abnormalities with the eye. Her recommendations were to monitor for (cid:28)erythema and
color to the discharge(cid:29). Licensee stated during this inspection that an ophthalmologist had been consulted and had
recommended antibiotics to be given to Batman. Licensee was asked what the expected outcome was to be and
what follow up evaluation or discussion was to take place between the facility, attending veterinarian and the
ophthalmologist following the antibiotic treatment, an answer was not provided. Licensee could not recall the name
of the ophthalmologist when asked by the inspectors. Documentation for this care and treatment was requested by
the inspectors and as of 9/26/14 none has been recieved. Guidance for this animal was given on the last inspection
and if it has been carried out documentation should be available to confirm treatment. It is evident by visual
observation that the porblem with the eye still persists and further evaluation and treatment is needed.
At time of inspection the lion known as Batman displayed no signs of ataxia. But the condition having been
previously identified by the attending veterinarians still has not been evaluated and diagnosed for possible causes
which can in some cases be treated. The licensee is responsible for ensuring appropriate methods are used to
adequately prevent, control, diagnose, and treat diseases and injuries. The licensee needs to provide adequate
diagnostics and treatment for this lion'(cid:25)s eye and ataxia in order to alleviate the pain and suffering he has endured
for the past several months.",0,No positive rules matched,[],[]
604098e4dbd488a3,2.125,,False,"INFORMATION AS TO BUSINESS; FURNISHING OF SAME BY DEALERS, EXHIBITORS, OPERATORS OF AUCTION SALES, INTERMEDIATE HANDLERS, AND CARRIERS.","***** At time of inspection the following Documentation or supporting records were requested by APHIS OFFICALS
to be supplied within 48 hours of the time of the inspection, and as of 9/26/14 they have not been received.
1. Results of the fecal and lab work done other than those for the lion known as Batman which the licensee stated
had been done on some of the animals since the last inspection. Licensee has not provided this information, and
the attending veterianrian when asked to do so in an email from the licensee to the ATV has failed to do so. The
licensee cc'd the inspector on this email to provide his email address to the ATV should she not have it.
2. Documentation of any nature such as a plan of veterinary care, contract for services agreement, or other type of
agreement between all veterinarians and the facility to provide services for adequate veterinary care to the animals
at this facility and assistance to the ATV by the veterinarians who have experience with all aspects of exotic felid
medicine which the licensee states has been arranged has not been provided as of 9/26/14.
TO BE CORRECTED BY: 6:00pm on the 9/29/14",0,No positive rules matched,[],[]
604098e4dbd488a3,3.129(a),Direct,True,FEEDING.,"Food fed to the animals should be wholesome, palatable, and free from contamination. The food being thawed for
the days feeding was contained in a wheelbarrow filled with a static water source. The agreed upon method for
thawing in the facilites plan of veterinary care states that it will be carried out by cold running water.
Failure to follow the recommended thawing procedures allows for the water to become warm and possible
contamination of the food source which puts the animals health and well-being at risk when fed this mishandled
meat product.
Even though the USDA, APHIS thawing guide was witnessed at the April 2013 inspection the licensee still does not
abide by the recommended thawing guidelines. This guidance document is meant to provide information to the
licensee and veterinarian to be utilized to insure proper handling of the food products used at facilites such as this
one.
The licensee needs to develop a protocol for adequately thawing and preparing the meat to be feed to the animals
at this facility that will prevent possible contamination.
This inspection and exit interview conducted by APHIS, USDA, ANIMAL CARE PERSONNEL and the Director of
the Facility.
END OF REPORT.
Additional Inspectors
Niebruegge Cathy, Animal Care Inspector",0,No positive rules matched,[],[]
